_debug,_prepare,_run,acc,accuracy,allowed_responses,auto_log,average_response_time,avg_rt,background,blocknr,canvas_backend,cols,column_order,compensation,coordinates,correct,correct_keyboard_response,correct_response,count_README,count_animation,count_block_loop,count_block_sequence,count_end_of_experiment,count_end_of_practice,count_experiment,count_experimental_loop_even,count_experimental_loop_odd,count_fixation_dot,count_form_base_settings,count_get_consent,count_green_fix,count_init,count_instructions,count_instructions2,count_instructions3,count_instructions4,count_instructions_sequence,count_keyboard_response,count_logger,count_practice_loop,count_red_fix,count_reset_feedback,count_set_blocknr,count_trial_sequence,cueDur,cuePresent,cue_dur,cue_offset,cue_onset,cycles,description,duration,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,foreground,height,ignore_missing,item,keyboard_backend,mouse_backend,nSteps,note,offset,order,penwidth,postRotDelay,post_rot_delay,practice,pre_rot_delay,repeat,repeat_cycle,reset_variables,response,response_debug,response_end_of_experiment,response_end_of_practice,response_feedback,response_fixation_dot,response_green_fix,response_instructions,response_instructions2,response_instructions3,response_instructions4,response_keyboard_response,response_time,response_time_debug,response_time_end_of_experiment,response_time_end_of_practice,response_time_feedback,response_time_fixation_dot,response_time_green_fix,response_time_instructions,response_time_instructions2,response_time_instructions3,response_time_instructions4,response_time_keyboard_response,rot_offset,rot_onset,rows,sampler_backend,skip,soa,spacing,start,start_response_interval,style,subject_nr,subject_parity,synth_backend,targetDur,targetRot,target_dur,target_offset,target_onset,time_README,time_animation,time_block_loop,time_block_sequence,time_experiment,time_experimental_loop_even,time_experimental_loop_odd,time_form_base_settings,time_get_consent,time_init,time_instructions_sequence,time_logger,time_practice_loop,time_red_fix,time_reset_feedback,time_set_blocknr,time_trial_sequence,timeout,title,total_blocks,transparent_variables,unicode,use_quotes,width,x,y
"no","NA","NA","27.2727272727","27.2727272727","NA","yes","1241.05693426","1241.05693426","gray","1","psycho","NA","NA","0","relative","1","1","slash","0","10","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","10","10","0","10","0","0","10","45","1","58.3299650462","48009.3319356","47951.0019706","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","slash","NA","NA","NA","NA","NA","NA","z","slash","space","space","slash","1006.31388195","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","1006.31388195","48067.6714254","48067.670042","NA","legacy","NA","124.996782645","NA","experiment","None","NA","4","even","legacy","45","3","49.9943906808","48125.9931439","48075.9987532","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","46341.7176674","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","33.3333333333","33.3333333333","NA","yes","1208.23374021","1208.23374021","gray","1","psycho","NA","NA","0","relative","1","1","slash","0","11","0","0","0","0","0","0","0","11","0","0","11","0","0","0","0","0","0","11","11","0","11","0","0","11","45","1","58.3223199845","50724.9518372","50666.6295173","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","slash","NA","NA","NA","NA","NA","NA","z","slash","space","space","slash","847.178605657","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","847.178605657","50783.3000548","50783.298548","NA","legacy","NA","124.993501464","NA","experiment","None","NA","4","even","legacy","45","1","50.0000116958","50841.6230304","50791.6230187","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","46341.7176674","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","38.4615384615","38.4615384615","NA","yes","1183.88570014","1183.88570014","gray","1","psycho","NA","NA","0","relative","1","1","z","0","12","0","0","0","0","0","0","0","12","0","0","12","0","0","0","0","0","0","12","12","0","12","0","0","12","45","1","58.3299590312","53270.6142101","53212.2842511","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","z","NA","NA","NA","NA","NA","NA","z","slash","space","space","z","891.70921932","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","891.70921932","53328.9574773","53328.9560969","NA","legacy","NA","125.004463796","NA","experiment","None","NA","4","even","legacy","45","1","49.9943726358","53387.2830875","53337.2887149","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","46341.7176674","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","42.8571428571","42.8571428571","NA","yes","1155.43575856","1155.43575856","gray","1","psycho","NA","NA","0","relative","1","1","slash","0","13","0","0","0","0","0","0","0","13","0","0","13","0","0","0","0","0","0","13","13","0","13","0","0","13","45","1","58.3293695614","55927.5386544","55869.2092848","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","slash","NA","NA","NA","NA","NA","NA","z","slash","space","space","slash","785.586518052","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","785.586518052","55985.8830133","55985.8815547","NA","legacy","NA","125.007738962","NA","experiment","None","NA","4","even","legacy","45","0","49.9895546229","56044.2065784","55994.2170238","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","46341.7176674","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","46.6666666667","46.6666666667","NA","yes","1128.32657265","1128.32657265","gray","1","psycho","NA","NA","0","relative","1","1","z","0","14","0","0","0","0","0","0","0","14","0","0","14","0","0","0","0","0","0","14","14","0","14","0","0","14","45","1","58.3335409621","58340.3472174","58282.0136764","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","z","NA","NA","NA","NA","NA","NA","z","slash","space","space","z","748.797969938","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","748.797969938","58398.675417","58398.6741088","NA","legacy","NA","124.989080441","NA","experiment","None","NA","4","even","legacy","45","2","50.0031635545","58457.0059204","58407.0027569","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","46341.7176674","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","50","50","NA","yes","1139.97370519","1139.97370519","gray","1","psycho","NA","NA","0","relative","1","1","z","0","15","0","0","0","0","0","0","0","15","0","0","15","0","0","0","0","0","0","15","15","0","15","0","0","15","45","1","58.33279811","60824.7213051","60766.388507","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","z","NA","NA","NA","NA","NA","NA","z","slash","space","space","z","1314.6806932","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","1314.6806932","60883.0391439","60883.0377785","NA","legacy","NA","124.988644353","NA","experiment","None","NA","4","even","legacy","45","1","50.0043815914","60941.381533","60891.3771514","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","46341.7176674","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","47.0588235294","47.0588235294","NA","yes","1115.24268883","1115.24268883","gray","1","psycho","NA","NA","0","relative","0","0","z","0","16","0","0","0","0","0","0","0","16","0","0","16","0","0","0","0","0","0","16","16","0","16","0","0","16","45","1","58.3353695213","63782.9317268","63724.5963573","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","slash","NA","NA","NA","NA","NA","NA","z","slash","space","space","slash","719.546427092","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","719.546427092","63841.2566422","63841.2552708","NA","legacy","NA","125.00092397","NA","experiment","None","NA","4","even","legacy","45","2","50.0026853622","63899.5999666","63849.5972812","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","64582.9508401","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","44.4444444444","44.4444444444","NA","yes","1094.32671026","1094.32671026","gray","1","psycho","NA","NA","0","relative","0","0","slash","0","17","0","0","0","0","0","0","0","17","0","0","17","0","0","0","0","0","0","17","17","0","17","0","0","17","45","1","58.3286958817","66382.7907479","66324.462052","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","z","NA","NA","NA","NA","NA","NA","z","slash","space","space","z","738.755074653","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","738.755074653","66441.117916","66441.1164844","NA","legacy","NA","125.001660808","NA","experiment","None","NA","4","even","legacy","45","0","49.9816539238","66499.4453668","66449.4637129","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","67199.4836957","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","42.1052631579","42.1052631579","NA","yes","1197.28779341","1197.28779341","gray","1","psycho","NA","NA","0","relative","0","0","z","0","18","0","0","0","0","0","0","0","18","0","0","18","0","0","0","0","0","0","18","18","0","18","0","0","18","45","1","58.3196854156","68757.1182809","68698.7985955","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","None","NA","NA","NA","NA","NA","NA","z","slash","space","space","None","3050.58728998","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","3050.58728998","68815.454691","68815.4533677","NA","legacy","NA","124.992578162","NA","experiment","None","NA","4","even","legacy","45","2","49.9993981661","68873.7905718","68823.7911737","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","71882.1943573","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","45","45","NA","yes","1163.11031552","1163.11031552","gray","1","psycho","NA","NA","0","relative","1","1","slash","0","19","0","0","0","0","0","0","0","19","0","0","19","0","0","0","0","0","0","19","19","0","19","0","0","19","45","1","58.333763517","73635.9223838","73577.5886203","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","slash","NA","NA","NA","NA","NA","NA","z","slash","space","space","slash","513.738235668","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","513.738235668","73694.2461684","73694.2446707","NA","legacy","NA","125.00128487","NA","experiment","None","NA","4","even","legacy","45","2","49.9898884552","73752.5797936","73702.5899052","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","71882.1943573","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","47.619047619","47.619047619","NA","yes","1135.70711441","1135.70711441","gray","1","psycho","NA","NA","0","relative","1","1","z","0","20","0","0","0","0","0","0","0","20","0","0","20","0","0","0","0","0","0","20","20","0","20","0","0","20","45","1","58.3218327697","75738.2367423","75679.9149095","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","z","NA","NA","NA","NA","NA","NA","z","slash","space","space","z","587.64309211","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","587.64309211","75796.5792727","75796.5778651","NA","legacy","NA","124.989059388","NA","experiment","None","NA","4","even","legacy","45","0","49.9957199952","75854.8996889","75804.9039689","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","71882.1943573","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","45.4545454545","45.4545454545","NA","yes","1110.50200544","1110.50200544","gray","1","psycho","NA","NA","0","relative","0","0","z","0","21","0","0","0","0","0","0","0","21","0","0","21","0","0","0","0","0","0","21","21","0","21","0","0","21","45","1","58.3353665139","77945.6124136","77887.2770471","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","slash","NA","NA","NA","NA","NA","NA","z","slash","space","space","slash","581.194717161","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","581.194717161","78003.9647003","78003.9633018","NA","legacy","NA","125.006298371","NA","experiment","None","NA","4","even","legacy","45","2","50.0068236804","78062.2901692","78012.2833455","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","78603.9645189","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","43.4782608696","43.4782608696","NA","yes","1082.04844437","1082.04844437","gray","1","psycho","NA","NA","0","relative","0","0","slash","0","22","0","0","0","0","0","0","0","22","0","0","22","0","0","0","0","0","0","22","22","0","22","0","0","22","45","1","58.3368221432","80346.9141964","80288.5773743","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","z","NA","NA","NA","NA","NA","NA","z","slash","space","space","z","456.070100785","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","456.070100785","80405.2347841","80405.2333134","NA","legacy","NA","124.998120982","NA","experiment","None","NA","4","even","legacy","45","1","49.9993199711","80463.5748152","80413.5754952","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","80880.2665205","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
"no","NA","NA","41.6666666667","41.6666666667","NA","yes","1063.14241166","1063.14241166","gray","1","psycho","NA","NA","0","relative","0","0","z","0","23","0","0","0","0","0","0","0","23","0","0","23","0","0","0","0","0","0","23","23","0","23","0","0","23","45","1","58.3345875717","82296.7421424","82238.4075548","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","white","768","yes","NA","psycho","psycho","10","NA","NA","[('yes', 'no'), ('no', 'yes'), ('yes', 'yes')]","NA","0","None","yes","None","NA","0","NA","slash","NA","NA","NA","NA","NA","NA","z","slash","space","space","slash","628.303659458","NA","NA","NA","NA","NA","NA","761.379100892","2288.67643023","971.611425153","531.570687915","628.303659458","82355.0794728","82355.0780894","NA","legacy","NA","124.986373692","NA","experiment","None","NA","4","even","legacy","45","0","50.0093920843","82413.4033206","82363.3939285","NA","NA","NA","NA","NA","NA","NA","3802.81473474","NA","NA","NA","NA","NA","83005.0886233","NA","NA","NA","NA","0035F Rotating cross (IOR)","11","no","no","yes","1024","NA","NA"
